RegionName,Date,HomeValue,MORTGAGE30US
"Magnolia, AR",2021-08,164161.1293048081,2.8425000000000002
"Sterling, CO",2021-08,212999.51772184172,2.8425000000000002
"Arkadelphia, AR",2021-08,137636.96479305913,2.8425000000000002
"Cordele, GA",2021-08,120310.68163843668,2.8425000000000002
"Vineyard Haven, MA",2021-08,1186817.3439193806,2.8425000000000002
"Fitzgerald, GA",2021-08,101886.42052120094,2.8425000000000002
"Craig, CO",2021-08,226110.39929381793,2.8425000000000002
"New York, NY",2021-09,578405.5494581875,2.9
"Los Angeles, CA",2021-09,813967.1028472964,2.9
"Chicago, IL",2021-09,281512.8348377322,2.9
"Houston, TX",2021-09,274697.8870839439,2.9
"Washington, DC",2021-09,517288.2125793565,2.9
"Philadelphia, PA",2021-09,307825.87053381634,2.9
"Miami, FL",2021-09,371293.6537188447,2.9
"Atlanta, GA",2021-09,324270.6439930864,2.9
"Boston, MA",2021-09,602622.9452153145,2.9
"San Francisco, CA",2021-09,1135021.5127258298,2.9
"Riverside, CA",2021-09,501257.68068313086,2.9
"Detroit, MI",2021-09,221165.15161036872,2.9
"Seattle, WA",2021-09,677104.7765821326,2.9
"Minneapolis, MN",2021-09,356459.05261239066,2.9
"San Diego, CA",2021-09,780013.0221258383,2.9
"Tampa, FL",2021-09,310688.64587008004,2.9
"Denver, CO",2021-09,550751.194095734,2.9
"Baltimore, MD",2021-09,351618.2560878199,2.9
"St. Louis, MO",2021-09,223828.8472684645,2.9
"Orlando, FL",2021-09,321026.56370625884,2.9
"Charlotte, NC",2021-09,321432.7846929755,2.9
"San Antonio, TX",2021-09,266497.63810653245,2.9
"Portland, OR",2021-09,522816.8761365518,2.9
"Sacramento, CA",2021-09,562227.5272239476,2.9
"Pittsburgh, PA",2021-09,206711.48315529616,2.9
"Cincinnati, OH",2021-09,247060.0025420808,2.9
"Austin, TX",2021-09,496117.0936471677,2.9
"Las Vegas, NV",2021-09,370867.4067735005,2.9
"Kansas City, MO",2021-09,264505.51702028996,2.9
"Columbus, OH",2021-09,267906.80432768725,2.9
"Cleveland, OH",2021-09,192611.87702035147,2.9
"Nashville, TN",2021-09,382599.4399862277,2.9
"Virginia Beach, VA",2021-09,300388.53603256354,2.9
"Providence, RI",2021-09,400186.53133170697,2.9
"Jacksonville, FL",2021-09,301714.3653569122,2.9
"Milwaukee, WI",2021-09,300456.5076503987,2.9
"Oklahoma City, OK",2021-09,199937.51013441864,2.9
"Raleigh, NC",2021-09,374687.6882311185,2.9
"Memphis, TN",2021-09,212695.14142572985,2.9
"Louisville, KY",2021-09,231800.3763521583,2.9
"New Orleans, LA",2021-09,279892.86588495324,2.9
"Salt Lake City, UT",2021-09,507116.2957959038,2.9
"Hartford, CT",2021-09,281710.1688455646,2.9
"Buffalo, NY",2021-09,220754.95831397167,2.9
"Birmingham, AL",2021-09,227270.5135887103,2.9
"Rochester, NY",2021-09,206184.5124323847,2.9
"Grand Rapids, MI",2021-09,280596.0328696233,2.9
"Urban Honolulu, HI",2021-09,769310.3782845066,2.9
"Tulsa, OK",2021-09,200219.44787969373,2.9
"Fresno, CA",2021-09,347212.30659619306,2.9
"Worcester, MA",2021-09,372288.14258259255,2.9
"Omaha, NE",2021-09,251666.43196678828,2.9
"Bridgeport, CT",2021-09,510816.2699636792,2.9
"Greenville, SC",2021-09,247424.94287529297,2.9
"Bakersfield, CA",2021-09,297301.3257086528,2.9
"Albany, NY",2021-09,284361.9705774774,2.9
"Knoxville, TN",2021-09,263477.5800811749,2.9
"New Haven, CT",2021-09,292619.32434494764,2.9
"El Paso, TX",2021-09,177780.6366311007,2.9
"Allentown, PA",2021-09,278304.80609105976,2.9
"Oxnard, CA",2021-09,768859.6659344047,2.9
"North Port, FL",2021-09,369343.7419861049,2.9
"Charleston, SC",2021-09,344376.3580634287,2.9
"Greensboro, NC",2021-09,214860.48117610952,2.9
"Stockton, CA",2021-09,519417.7596218579,2.9
"Cape Coral, FL",2021-09,318198.29800349794,2.9
"Colorado Springs, CO",2021-09,439620.6017988525,2.9
"Akron, OH",2021-09,186423.57483401295,2.9
"Des Moines, IA",2021-09,247916.77585607697,2.9
"Springfield, MA",2021-09,294184.94423817476,2.9
"Ogden, UT",2021-09,453102.70240716514,2.9
"Madison, WI",2021-09,353981.73919884284,2.9
"Winston, NC",2021-09,223276.35653070096,2.9
"Deltona, FL",2021-09,292033.12677009887,2.9
"Syracuse, NY",2021-09,182553.41707960152,2.9
"Toledo, OH",2021-09,161068.632898349,2.9
"Augusta, GA",2021-09,204657.14189747584,2.9
"Palm Bay, FL",2021-09,297220.48324842943,2.9
"Harrisburg, PA",2021-09,239742.1860531151,2.9
"Spokane, WA",2021-09,388441.51527292654,2.9
"Scranton, PA",2021-09,179349.8832120084,2.9
"Chattanooga, TN",2021-09,263527.633091739,2.9
"Modesto, CA",2021-09,423528.8866601507,2.9
"Portland, ME",2021-09,429930.1391359765,2.9
"Youngstown, OH",2021-09,130597.8038867665,2.9
"Lansing, MI",2021-09,197932.0872087672,2.9
"Fayetteville, NC",2021-09,192401.3407319004,2.9
"Lexington, KY",2021-09,249338.8438775769,2.9
"Pensacola, FL",2021-09,263557.6553684752,2.9
"Santa Rosa, CA",2021-09,768178.9054631839,2.9
"Reno, NV",2021-09,524366.6088616076,2.9
"Port St. Lucie, FL",2021-09,321332.0553899322,2.9
"Visalia, CA",2021-09,304058.8036883538,2.9
"Asheville, NC",2021-09,361712.7876323143,2.9
"Vallejo, CA",2021-09,569198.1148209954,2.9
"Santa Maria, CA",2021-09,783679.7852357634,2.9
"Salinas, CA",2021-09,755763.8796638536,2.9
"Salem, OR",2021-09,409560.4663741386,2.9
"Mobile, AL",2021-09,167827.86752775576,2.9
"Reading, PA",2021-09,233222.8202868832,2.9
"Manchester, NH",2021-09,393399.5039049739,2.9
"Salisbury, MD",2021-09,371339.87053151504,2.9
"Canton, OH",2021-09,166038.07152392357,2.9
"Savannah, GA",2021-09,262439.1208588059,2.9
"Trenton, NJ",2021-09,334946.15525573055,2.9
"Montgomery, AL",2021-09,174178.78764068164,2.9
"Tallahassee, FL",2021-09,240568.6714453477,2.9
"Eugene, OR",2021-09,413382.71080611536,2.9
"Ann Arbor, MI",2021-09,353806.59491317364,2.9
"Hickory, NC",2021-09,209319.6265446428,2.9
"Fort Collins, CO",2021-09,508889.6979673408,2.9
"Rockford, IL",2021-09,147255.70510679256,2.9
"Lincoln, NE",2021-09,246828.8850417271,2.9
"Gainesville, FL",2021-09,257589.0583902156,2.9
"Boulder, CO",2021-09,692053.0544888078,2.9
"Greeley, CO",2021-09,471017.2638058507,2.9
"Clarksville, TN",2021-09,235881.52246520683,2.9
"Evansville, IN",2021-09,177179.00933034622,2.9
"Kingsport, TN",2021-09,182907.9771397838,2.9
"Utica, NY",2021-09,167231.14218360698,2.9
"Hagerstown, MD",2021-09,258267.82417634796,2.9
"San Luis Obispo, CA",2021-09,748463.3063377216,2.9
"Crestview, FL",2021-09,396217.92910177907,2.9
"Cedar Rapids, IA",2021-09,199193.2820900548,2.9
"Atlantic City, NJ",2021-09,270679.80934219755,2.9
"Bremerton, WA",2021-09,543186.2760295508,2.9
"Santa Cruz, CA",2021-09,1051811.2170088242,2.9
"Erie, PA",2021-09,164489.82887527812,2.9
"Norwich, CT",2021-09,304019.8310702324,2.9
"Tuscaloosa, AL",2021-09,195884.13395032147,2.9
"Kalamazoo, MI",2021-09,226787.1169100694,2.9
"Lynchburg, VA",2021-09,226616.94119687928,2.9
"Charleston, WV",2021-09,120918.96872866544,2.9
"Binghamton, NY",2021-09,146484.80081281808,2.9
"Fort Smith, AR",2021-09,164549.25148997022,2.9
"Topeka, KS",2021-09,166168.7800905305,2.9
"Macon, GA",2021-09,156541.16599793255,2.9
"Barnstable Town, MA",2021-09,597489.0921636908,2.9
"Daphne, AL",2021-09,320729.55714686634,2.9
"Burlington, VT",2021-09,389613.2697886994,2.9
"Rochester, MN",2021-09,287671.4279856924,2.9
"Lafayette, IN",2021-09,219989.3154694053,2.9
"Medford, OR",2021-09,416287.3543010309,2.9
"Hilton Head Island, SC",2021-09,398129.3049574842,2.9
"Athens, GA",2021-09,287269.77703214646,2.9
"Lake Havasu City, AZ",2021-09,326472.3194835618,2.9
"Johnson City, TN",2021-09,216811.40898422967,2.9
"Gainesville, GA",2021-09,315149.37398438324,2.9
"Saginaw, MI",2021-09,124884.5759535652,2.9
"Warner Robins, GA",2021-09,187170.80143598389,2.9
"Torrington, CT",2021-09,312537.0156583089,2.9
"Punta Gorda, FL",2021-09,303597.27959779126,2.9
"Redding, CA",2021-09,358075.678516924,2.9
"Kingston, NY",2021-09,334212.96209271747,2.9
"Panama City, FL",2021-09,296263.887573803,2.9
"Jackson, TN",2021-09,173927.5998446455,2.9
"Bowling Green, KY",2021-09,213367.02231917385,2.9
"Muskegon, MI",2021-09,201245.22160120765,2.9
"Bloomington, IL",2021-09,194705.8600493857,2.9
"Pueblo, CO",2021-09,274721.98022940254,2.9
"Blacksburg, VA",2021-09,241083.07085364917,2.9
"Kahului, HI",2021-09,830157.3689974616,2.9
"Sebastian, FL",2021-09,314036.1862003547,2.9
"Vineland, NJ",2021-09,208381.12834627592,2.9
"Idaho Falls, ID",2021-09,387839.6340239865,2.9
"Grand Junction, CO",2021-09,355100.68401252147,2.9
"Niles, MI",2021-09,222009.98457543063,2.9
"Monroe, MI",2021-09,213244.7084629157,2.9
"Concord, NH",2021-09,359341.8009133072,2.9
"Traverse City, MI",2021-09,331609.33647632465,2.9
"Bangor, ME",2021-09,213190.93820593468,2.9
"Homosassa Springs, FL",2021-09,233587.44177007067,2.9
"London, KY",2021-09,131106.0886364093,2.9
"Flagstaff, AZ",2021-09,518677.98166393227,2.9
"Rocky Mount, NC",2021-09,156548.2899950347,2.9
"Winchester, VA",2021-09,320963.64552656875,2.9
"Wheeling, WV",2021-09,125601.23073657672,2.9
"Napa, CA",2021-09,864981.6419676724,2.9
"Springfield, OH",2021-09,146681.8307737426,2.9
"Battle Creek, MI",2021-09,152765.53506005247,2.9
"Jonesboro, AR",2021-09,172425.13242861914,2.9
"Pittsfield, MA",2021-09,299724.92347407056,2.9
"Mount Vernon, WA",2021-09,517498.50948246714,2.9
"Jamestown, NY",2021-09,131213.70891406192,2.9
"Cleveland, TN",2021-09,243099.09789264153,2.9
"Augusta, ME",2021-09,244415.51348263217,2.9
"Altoona, PA",2021-09,153422.64704237296,2.9
"New Bern, NC",2021-09,193830.36370945815,2.9
"Goldsboro, NC",2021-09,157363.30234587193,2.9
"Brunswick, GA",2021-09,254376.36647303193,2.9
"California, MD",2021-09,377565.6569561628,2.9
"Cookeville, TN",2021-09,237136.8206279299,2.9
"Roseburg, OR",2021-09,300457.50897710974,2.9
"Lewiston, ME",2021-09,250533.57084463173,2.9
"Ogdensburg, NY",2021-09,115720.34151869084,2.9
"Bluefield, WV",2021-09,115797.76435210156,2.9
"Show Low, AZ",2021-09,347760.1495679829,2.9
"Tullahoma, TN",2021-09,243939.7318947067,2.9
"Ithaca, NY",2021-09,266938.366547402,2.9
"Bay City, MI",2021-09,138679.25647549506,2.9
"Danville, VA",2021-09,125913.6332756952,2.9
"Hot Springs, AR",2021-09,198742.67038462884,2.9
"Adrian, MI",2021-09,197719.6601994364,2.9
"Sevierville, TN",2021-09,376447.9861965904,2.9
"Ashtabula, OH",2021-09,134539.11215944166,2.9
"Ocean City, NJ",2021-09,602605.3380906208,2.9
"Corning, NY",2021-09,139873.83812615776,2.9
"Clarksburg, WV",2021-09,139477.99307889875,2.9
"Pine Bluff, AR",2021-09,99349.9262221541,2.9
"Lufkin, TX",2021-09,186737.73003823185,2.9
"Zanesville, OH",2021-09,163263.64471439403,2.9
"Meadville, PA",2021-09,148257.33749878177,2.9
"Russellville, AR",2021-09,173466.28381049956,2.9
"Midland, MI",2021-09,189231.69386843737,2.9
"Bloomsburg, PA",2021-09,224890.55945319775,2.9
"Stillwater, OK",2021-09,195672.9802628389,2.9
"DuBois, PA",2021-09,155558.2965244453,2.9
"Glenwood Springs, CO",2021-09,721965.7317827629,2.9
"Chillicothe, OH",2021-09,163098.45048863092,2.9
"Keene, NH",2021-09,280005.3224845846,2.9
"Findlay, OH",2021-09,192543.5451597651,2.9
"Frankfort, KY",2021-09,191200.59540954293,2.9
"Danville, IL",2021-09,84908.1158711182,2.9
"Kapaa, HI",2021-09,793635.4902049778,2.9
"Shawnee, OK",2021-09,149426.24335389282,2.9
"Greeneville, TN",2021-09,190177.88889366505,2.9
"Greenwood, SC",2021-09,153834.67998979267,2.9
"Klamath Falls, OR",2021-09,255580.6025301156,2.9
"Morehead City, NC",2021-09,367290.7704939115,2.9
"Roanoke Rapids, NC",2021-09,92992.12924807776,2.9
"North Wilkesboro, NC",2021-09,173573.36584513017,2.9
"Marinette, WI",2021-09,152803.94489282,2.9
"Dublin, GA",2021-09,151288.58370757452,2.9
"Somerset, KY",2021-09,170837.79151537528,2.9
"Laconia, NH",2021-09,380584.9788305964,2.9
"Hudson, NY",2021-09,367415.9180604459,2.9
"Marietta, OH",2021-09,158295.79079648608,2.9
"Fremont, OH",2021-09,144850.3848634009,2.9
"Oneonta, NY",2021-09,175203.95767854445,2.9
"Batavia, NY",2021-09,173619.1294232958,2.9
"Ardmore, OK",2021-09,145036.98037479256,2.9
"Carson City, NV",2021-09,446170.52888647903,2.9
"Ontario, OR",2021-09,322063.8226419533,2.9
"Waycross, GA",2021-09,138780.83308589566,2.9
"Tiffin, OH",2021-09,144395.42309852265,2.9
"Batesville, AR",2021-09,152336.5531810026,2.9
"Danville, KY",2021-09,164860.05877570948,2.9
"Gloversville, NY",2021-09,174250.96371765525,2.9
"Payson, AZ",2021-09,340783.5299764269,2.9
"Bartlesville, OK",2021-09,143563.33152616906,2.9
"Oil City, PA",2021-09,115697.5829902769,2.9
"Shelbyville, TN",2021-09,259531.2725959913,2.9
"Malone, NY",2021-09,148950.4407035607,2.9
"Nogales, AZ",2021-09,238414.61341741323,2.9
"Cortland, NY",2021-09,153016.9095196255,2.9
"Mount Sterling, KY",2021-09,165985.63795726572,2.9
"Plymouth, IN",2021-09,199468.28458983905,2.9
"Moultrie, GA",2021-09,142359.56010698216,2.9
"Coldwater, MI",2021-09,184145.89845917755,2.9
"McAlester, OK",2021-09,120860.71033655987,2.9
"Sedalia, MO",2021-09,143522.51696911556,2.9
"Tifton, GA",2021-09,176293.9870754981,2.9
"Austin, MN",2021-09,158882.21887428802,2.9
"Okeechobee, FL",2021-09,213899.96708234723,2.9
"Houghton, MI",2021-09,157788.89683410482,2.9
"Clewiston, FL",2021-09,209663.30605179575,2.9
"Urbana, OH",2021-09,191893.04731917576,2.9
"Defiance, OH",2021-09,147351.81812377486,2.9
"Safford, AZ",2021-09,251166.20140178033,2.9
"Murray, KY",2021-09,193846.21828765768,2.9
"Bennington, VT",2021-09,328782.2316414202,2.9
"Pontiac, IL",2021-09,118809.98761604652,2.9
"Newport, TN",2021-09,193806.60968279085,2.9
"Columbus, NE",2021-09,221001.25792574577,2.9
"Arcadia, FL",2021-09,206781.18543036087,2.9
"Seneca Falls, NY",2021-09,168367.6774773784,2.9
"Malvern, AR",2021-09,156442.22475853775,2.9
"Dayton, TN",2021-09,214784.6486047147,2.9
"Jackson, OH",2021-09,137918.78104877565,2.9
"Berlin, NH",2021-09,191568.612410063,2.9
"Miami, OK",2021-09,115409.46139373146,2.9
"Jesup, GA",2021-09,166465.74302264853,2.9
"Washington Court House, OH",2021-09,186845.9138249267,2.9
"Van Wert, OH",2021-09,137417.23171108152,2.9
"Camden, AR",2021-09,116199.52372336765,2.9
"Thomaston, GA",2021-09,130864.241396975,2.9
"Toccoa, GA",2021-09,180812.9175388925,2.9
"Wauchula, FL",2021-09,177279.88478171013,2.9
"Summerville, GA",2021-09,150705.32855780583,2.9
"Prineville, OR",2021-09,436576.7472125087,2.9
"Hood River, OR",2021-09,627072.7504138665,2.9
"Forrest City, AR",2021-09,89185.78697948153,2.9
"Brookings, OR",2021-09,426857.3995822863,2.9
"Magnolia, AR",2021-09,163484.2739800463,2.9
"Sterling, CO",2021-09,214431.14621214825,2.9
"Arkadelphia, AR",2021-09,139413.32896241953,2.9
"Cordele, GA",2021-09,120005.31118599763,2.9
"Vineyard Haven, MA",2021-09,1195214.9400933136,2.9
"Fitzgerald, GA",2021-09,101826.88000396302,2.9
"Craig, CO",2021-09,227610.6646351136,2.9
"New York, NY",2021-10,580620.9211180859,3.0675
"Los Angeles, CA",2021-10,820821.7942888633,3.0675
"Chicago, IL",2021-10,281661.6647264453,3.0675
"Houston, TX",2021-10,277293.5787681756,3.0675
"Washington, DC",2021-10,517156.1167918195,3.0675
"Philadelphia, PA",2021-10,307530.461448935,3.0675
"Miami, FL",2021-10,375603.96548800287,3.0675
"Atlanta, GA",2021-10,328826.4656367978,3.0675
"Boston, MA",2021-10,601873.8264771394,3.0675
"San Francisco, CA",2021-10,1136868.858397626,3.0675
"Riverside, CA",2021-10,507337.7735872757,3.0675
"Detroit, MI",2021-10,220645.7741955178,3.0675
"Seattle, WA",2021-10,678616.4840555819,3.0675
"Minneapolis, MN",2021-10,356410.04259083583,3.0675
"San Diego, CA",2021-10,782418.4452140884,3.0675
"Tampa, FL",2021-10,315357.68782845256,3.0675
"Denver, CO",2021-10,553588.7143105558,3.0675
"Baltimore, MD",2021-10,351747.8305711182,3.0675
"St. Louis, MO",2021-10,223701.51035782343,3.0675
"Orlando, FL",2021-10,325319.2025110311,3.0675
"Charlotte, NC",2021-10,325771.20370384754,3.0675
"San Antonio, TX",2021-10,269030.31891642994,3.0675
"Portland, OR",2021-10,525834.1216844702,3.0675
"Sacramento, CA",2021-10,565067.6327701128,3.0675
"Pittsburgh, PA",2021-10,205474.4970049126,3.0675
"Cincinnati, OH",2021-10,247334.11681700303,3.0675
"Austin, TX",2021-10,498635.31491796393,3.0675
"Las Vegas, NV",2021-10,376587.4993741321,3.0675
"Kansas City, MO",2021-10,264583.0377422348,3.0675
"Columbus, OH",2021-10,267646.71082497196,3.0675
"Cleveland, OH",2021-10,192108.0222475003,3.0675
"Nashville, TN",2021-10,387866.36143947224,3.0675
"Virginia Beach, VA",2021-10,301111.8985991781,3.0675
"Providence, RI",2021-10,399692.8765217535,3.0675
"Jacksonville, FL",2021-10,306008.2756394315,3.0675
"Milwaukee, WI",2021-10,299098.18017892505,3.0675
"Oklahoma City, OK",2021-10,201158.85930489935,3.0675
"Raleigh, NC",2021-10,382213.84687918046,3.0675
"Memphis, TN",2021-10,214510.18926681532,3.0675
"Louisville, KY",2021-10,232233.36762178145,3.0675
"New Orleans, LA",2021-10,281250.7429291659,3.0675
"Salt Lake City, UT",2021-10,511325.44510563,3.0675
"Hartford, CT",2021-10,280990.1529072919,3.0675
"Buffalo, NY",2021-10,220146.30573980696,3.0675
"Birmingham, AL",2021-10,228510.6960607633,3.0675
"Rochester, NY",2021-10,205055.38690631837,3.0675
"Grand Rapids, MI",2021-10,281036.6788904897,3.0675
"Urban Honolulu, HI",2021-10,773744.3330097724,3.0675
"Tulsa, OK",2021-10,202268.7835416895,3.0675
"Fresno, CA",2021-10,349941.8056361869,3.0675
"Worcester, MA",2021-10,371226.35970742727,3.0675
"Omaha, NE",2021-10,251124.74921871527,3.0675
"Bridgeport, CT",2021-10,509952.93101998064,3.0675
"Greenville, SC",2021-10,249070.1173150019,3.0675
"Bakersfield, CA",2021-10,300373.31860875484,3.0675
"Albany, NY",2021-10,285155.7125831248,3.0675
"Knoxville, TN",2021-10,265596.6259388746,3.0675
"New Haven, CT",2021-10,291904.83331589814,3.0675
"El Paso, TX",2021-10,178950.17897755015,3.0675
"Allentown, PA",2021-10,278600.2720355014,3.0675
"Oxnard, CA",2021-10,770979.5622298653,3.0675
"North Port, FL",2021-10,376759.6513012716,3.0675
"Charleston, SC",2021-10,348063.93625652924,3.0675
"Greensboro, NC",2021-10,214952.7826389561,3.0675
"Stockton, CA",2021-10,521641.1824388201,3.0675
"Cape Coral, FL",2021-10,325374.74238402455,3.0675
"Colorado Springs, CO",2021-10,443257.5589413347,3.0675
"Akron, OH",2021-10,185998.93960210436,3.0675
"Des Moines, IA",2021-10,248803.66337858464,3.0675
"Springfield, MA",2021-10,293670.4871391466,3.0675
"Ogden, UT",2021-10,458240.972166998,3.0675
"Madison, WI",2021-10,353480.5440230979,3.0675
"Winston, NC",2021-10,223220.8806557029,3.0675
"Deltona, FL",2021-10,296075.5935416622,3.0675
"Syracuse, NY",2021-10,181777.19277746315,3.0675
"Toledo, OH",2021-10,160326.7179556674,3.0675
"Augusta, GA",2021-10,205924.43054168051,3.0675
"Palm Bay, FL",2021-10,300830.1021583429,3.0675
"Harrisburg, PA",2021-10,239501.1517981119,3.0675
"Spokane, WA",2021-10,390275.2015039891,3.0675
"Scranton, PA",2021-10,180166.58183458797,3.0675
"Chattanooga, TN",2021-10,265320.009058246,3.0675
"Modesto, CA",2021-10,425226.211772203,3.0675
"Portland, ME",2021-10,429919.95150818257,3.0675
"Youngstown, OH",2021-10,130935.141316735,3.0675
"Lansing, MI",2021-10,196712.91143150828,3.0675
"Fayetteville, NC",2021-10,192620.0242200802,3.0675
